cluster_id,n,predicados_top,ejemplos,tipo_label
reltype:031,415,"[[""vacunar en"", 89], [""vacunar a"", 62], [""vacunar contra"", 39], [""vacunar para"", 27], [""vacunar"", 24], [""se vacunar a"", 23], [""vacunar con"", 21], [""se vacunar en"", 19]]","[""El funcionario precisó que solo en el sector salud de Arequipa se vacunarán 9,000 personas entre médicos, enfermeras y técnicos en enfermería que tiene contacto diario con pacientes con covid-19."", ""Elecciones 2021: Forsyth asegura no se vacunará ni en el Perú ni en el extranjero\nEl candidato presidencial de Victoria Nacional (VN), George Forsyth, aseguró que no se vacunará ni en el Perú ni en el extranjero y que esperará su turno para ser inmunizado contra la covid-19, como cualquier peruano."", ""El candidato presidencial de Victoria Nacional (VN), George Forsyth, aseguró que no se vacunará ni en el Perú ni en el extranjero y que esperará su turno para ser inmunizado contra la covid-19, como cualquier peruano.""]",
reltype:032,414,"[[""advertir"", 334], [""advertir en"", 31], [""advertir a"", 22], [""advertir entre"", 14], [""advertir de"", 7], [""advertir por"", 2], [""se advertir"", 2], [""advertir contra"", 1]]","[""Las cifras de insomnio en la población peruana se han elevado a causa de la pandemia del covid-19, lo que puede ocasionar complicaciones como la disminución del tiempo de reacción al conducir y un mayor riesgo de accidentes, advirtieron especialistas del hospital Víctor Larco Herrera del Ministerio de Salud (Minsa)."", ""Minsa: no cumplir cuarentena al llegar al país es un delito penal contra la salud pública\nLas personas que no acaten una cuarentena obligada al llegar al país dispuesta por el gobierno para reducir la posibilidad de nuevos contagios del covid-19, especialmente de las últimas cepas detectadas en el extranjero, incurrirán en un delito penal contra la salud pública, advirtió el Ministerio de Salud (Minsa)."", ""Las personas que no acaten una cuarentena obligada al llegar al país dispuesta por el gobierno para reducir la posibilidad de nuevos contagios del covid-19, especialmente de las últimas cepas detectadas en el extranjero, incurrirán en un delito penal contra la salud pública, advirtió el Ministerio de Salud (Minsa).""]",
reltype:033,376,"[[""rechazar"", 138], [""rechazar en"", 45], [""aceptar"", 22], [""recibir contra"", 19], [""aceptar en"", 17], [""rechazar de"", 13], [""presentar contra"", 11], [""aprobar contra"", 9]]","[""-Denuncia constitucional 424 contra Vizcarra Cornejo por la presunta comisión del delito de negociación incompatible."", ""El Real Madrid ha llegado a un acuerdo con el austríaco David Alaba, defensa del Bayern Múnich que acaba contrato el próximo 30 de junio, para que se incorpore a la disciplina blanca la próxima temporada, según anuncia en su portada el diario deportivo 'Marca' Según el rotativo, el jugador ha aceptado un contrato de cuatro años de duración y un salario de cerca de 11 millones de euros anuales."", ""Podemos aceptar que la informalidad también puede recuperar terreno, pero lo importante es que, al final, el peruano se las ingenia para obtener recursos, generar ingresos en actividades de diferente tipo”, manifestó.""]",
reltype:034,354,"[[""instalar"", 127], [""instalar en"", 78], [""se instalar con"", 41], [""se instalar en"", 32], [""se instalar"", 18], [""instalar por"", 16], [""instalar con"", 8], [""instalar para"", 7]]","[""Midagri instala pluviómetro en quebrada Cansas del distrito iqueño de la Tinguiña\nComo parte del sistema de alerta temprana, el Ministerio de Desarrollo Agrario y Riego (Midagri), a través de la Autoridad Nacional de Agua (ANA), instaló el primer pluviómetro en la quebrada Cansas del distrito de la Tinguiña, región Ica."", ""Como parte del sistema de alerta temprana, el Ministerio de Desarrollo Agrario y Riego (Midagri), a través de la Autoridad Nacional de Agua (ANA), instaló el primer pluviómetro en la quebrada Cansas del distrito de la Tinguiña, región Ica."", ""Posteriormente, un segundo grupo, que permaneció desde el 24 al 31 de diciembre, instaló el módulo de atención ambulatoria en ese distrito e inició la atención a los pobladores, con lo cual reforzó el primer nivel de atención en salud en esta zona del país donde se registró un incremento de casos.""]",
reltype:035,346,"[[""aumentar en"", 81], [""se incrementar en"", 55], [""aumentar"", 53], [""incrementar"", 47], [""incrementar en"", 22], [""se incrementar"", 21], [""aumentar a"", 19], [""se incrementar durante"", 9]]","[""También, aumentaron los precios de Transportes y Comunicaciones (0,80%), Otros Bienes y Servicios (1,43%), Muebles y Enseres y Mantenimiento de la Vivienda (0,48%) y el gran grupo de consumo Vestido y Calzado (0,03%)."", ""Rebrote covid-19: municipio de Trujillo aumenta producción de oxígeno medicinal\nComo parte de las estrategias para hacer frente al rebrote de coronavirus en Trujillo, la comuna provincial decidió incrementar la producción de oxígeno medicinal por medio de su planta móvil, informó el alcalde, José Ruiz Vega."", ""Por el contrario, aumentaron los bienes de capital para la industria (1%) y agricultura (71.2%).""]",
reltype:036,344,"[[""agradecer"", 95], [""agradecer a"", 82], [""agradecer por"", 39], [""agradecer al"", 25], [""felicitar a"", 21], [""agradecer en"", 18], [""felicitar"", 18], [""felicitar al"", 11]]","[""La Policía Nacional del Perú agradece la preocupación y los buenos deseos para lograr el pronto restablecimiento de nuestro Comandante General."", ""[Lea también: Lambayeque reabrirá Centros Básicos de Aislamiento para atender a pacientes covid-19 ] Oferta hospitalaria El gerente de la Red Asistencial Lambayeque de EsSalud, Gustavo Ganoza Tresierra, agradeció las gestiones de la presidencia ejecutiva del Seguro Social de Salud que permitieron la ampliación de la oferta hospitalaria en esta jurisdicción."", ""[Lea también: Aumentarán camas UCI para atender casos de covid-19] Apoyo del sector privado El Jefe del Estado agradeció luego el aporte del sector privado peruano para el traslado del primer lote de vacunas, al contratar a una empresa internacional de logística para traer las dosis al Perú \""de manera segura y rápida\"".""]",
reltype:037,341,"[[""aseverar"", 229], [""aseverar en"", 28], [""aspirar"", 22], [""asestar"", 15], [""asiste a"", 8], [""aseverar al"", 7], [""aseverar durante"", 6], [""asomar"", 6]]","[""Por ello, antes de acudir a tramitar su certificado de salud psicosomática, asegúrese de que el centro de salud elegido se encuentre registrado en la Sucamec."", ""Fiscalía y Policía Nacional asestan golpe contra minería ilegal en Madre de Dios\nArtefactos fluviales, equipos e insumos, valorizados en dos millones 386,500 soles, fueron destruidos en un operativo contra la minería ilegal en los sectores de Lamal y Cascajal, en el distrito de Inambari, provincia de Tambopata, a cargo de la Fiscalía Especializada en Materia Ambiental (FEMA) Madre de Dios, en coordinación con la Policía Nacional."", ""“Los docentes no podemos exigir buena conducta a nuestros estudiantes si no nos esforzamos por ser un buen ejemplo”, asevera.""]",
reltype:038,321,"[[""beneficiar a"", 155], [""se beneficiar con"", 90], [""beneficiar con"", 28], [""beneficiar durante"", 9], [""beneficiar segun"", 8], [""se beneficiar por"", 7], [""beneficiar"", 5], [""beneficiar de"", 4]]","[""Los clubes zonales y parques metropolitanos de la Municipalidad de Lima son amplios espacios recreativos donde los ciudadanos pueden disfrutar al aire libre, de manera segura, lo que beneficia su salud."", ""Planes de articulación comercial beneficiaron 16,876 productores de sierra y selva\nEl Ministerio de Desarrollo Agrario y Riego (Midagri) informó que, a pesar de las restricciones originadas por el covid-19, continuó impulsando las actividades para fortalecer la pequeña y mediana agricultura, entre ellas, la promoción para el acceso a mercados nacionales e internacionales, labor que no se detuvo."", ""Pesca artesanal: ocho nuevos desembarcaderos beneficiarán a 36,000 pescadores\nOcho nuevos desembarcaderos artesanales pondrá en marcha este año el Ministerio de la Producción (Produce) en Arequipa, Tumbes, Moquegua, Piura, Lima e Ica y beneficiará a alrededor de 36,000 pescadores artesanales y sus familias, anunció el titular del sector, José Luis Chicoma.""]",
reltype:039,321,"[[""enfatizar"", 244], [""afianzar"", 12], [""agilizar para"", 10], [""huascacer"", 9], [""calmar a"", 8], [""afianzar para"", 7], [""agilizar"", 6], [""agilizar a"", 4]]","[""La declaratoria obedece a que se trata de una de las manifestaciones culturales más representativas de la ciudad y provincia de Jauja ; por integrar tradiciones locales y europeas, rurales y urbanas, siendo un vehículo para la salvaguardia de expresiones musicales, del arte textil y del arte culinario tradicional de Jauja, gracias a la organización barrial y a la continuidad de las redes de parentesco y paisanaje que afianzan la identidad y cohesión social de los jaujinos."", ""El Ministerio de Cultura destacó que este reconocimiento responde a que se trata de una celebración que afianza la relación de reciprocidad del pueblo de Huarín con su entorno; que se compone de un sistema de cargos complementarios que involucra una compleja organización política y social."", ""El IPD afianza su rol de entidad pública al servicio del deporte en el Perú\nCon el pasar del tiempo el Instituto Peruano del Deporte (IPD) reforzó el trabajo con las direcciones nacionales que componen esa institución y las cuales le permiten una gestión eficaz en la práctica deportiva en el país, fortalecer los programas de subvenciones económicas a la federaciones deportivas nacionales y a los atletas mediante los programas Apoyo al Deportista y Vamos con Tokio.""]",
reltype:040,299,"[[""descartar"", 102], [""destruir en"", 25], [""se retirar del"", 23], [""anular"", 17], [""expulsar a"", 15], [""expulsir a"", 11], [""se dejar mediante"", 10], [""eliminar"", 9]]","[""Presidente de Portugal da positivo por coronavirus\nEl presidente portugués, Marcelo Rebelo de Sousa, dio positivo por coronavirus y tuvo que anular toda su agenda pública dos semanas antes de las elecciones presidenciales del 24 de enero, en las que parte como favorito, anunció el lunes por la noche la presidencia lusa."", ""Elecciones 2021: JNE anula resolución contra plancha presidencial de UPP\nEl Jurado Nacional de Elecciones (JNE) declaró infundada la resolución mediante la cual se consideró improcedente la inscripción de la fórmula presidencial del partido Unión por el Perú (UPP), encabezada por José Vega."", ""Lea también:[Elecciones 2021: anulan resolución que excluye a Forsyth de comicios] Asimismo el otorgamiento del bono de S/ 600 y la entrega de apoyo alimentario para comedores populares y ollas comunes, en el marco de la emergencia sanitaria del covid-19.""]",
reltype:041,295,"[[""resolver"", 250], [""resolver segun"", 8], [""resolver en"", 6], [""se resolver"", 6], [""resolver de"", 4], [""resolver para"", 4], [""resolver a"", 3], [""se resolver a"", 3]]","[""Al haber cumplido con los requisitos de admisibilidad, el JEE Lima Centro 1 resolvió admitir la fórmula presidencial de Acción Popular, la misma que pasará por el periodo de tachas durante tres días posteriores a la publicación de esta resolución."", ""Elecciones 2021: inscriben en parte lista de candidatos al Congreso de Unión por el Perú\nEl Jurado Electoral Especial (JEE) Lima Centro 2 resolvió inscribir en parte, la lista de candidatos al Congreso por Lima del partido Unión por el Perú."", ""El Jurado Electoral Especial (JEE) Lima Centro 2 resolvió inscribir en parte, la lista de candidatos al Congreso por Lima del partido Unión por el Perú.""]",
